type	race	ind	gerpa	gerpr
DH	SC	DH.SC.51	1286.46024757741	643.230123788707
DH	SC	DH.SC.52	1334.44801080146	667.224005400729
DH	SC	DH.SC.37	1393.10544559877	696.552722799387
DH	SC	DH.SC.38	1365.66664310996	682.833321554982
DH	SC	DH.SC.39	1426.1747114241	713.087355712051
DH	SC	DH.SC.57	1350.45456398423	675.227281992117
DH	SC	DH.SC.40	1405.41621157008	702.708105785042
DH	SC	DH.SC.41	1295.61838325119	647.809191625595
DH	SC	DH.SC.58	1360.08311253827	680.041556269135
DH	SC	DH.SC.42	1379.07747924988	689.538739624939
DH	SC	DH.SC.43	1360.17652027285	680.088260136426
DH	SC	DH.SC.44	1352.21304636483	676.106523182413
DH	SC	DH.SC.45	1336.50882050608	668.254410253039
DH	SC	DH.SC.46	1363.38166304638	681.69083152319
DH	SC	DH.SC.53	1398.41973493664	699.209867468321
DH	SC	DH.SC.47	1400.83313377733	700.416566888667
DH	SC	DH.SC.50	1310.89197904295	655.445989521475
DH	SC	DH.SC.48	1377.57071030148	688.785355150739
DH	SC	DH.SC.1	1317.54741900788	658.77370950394
DH	SC	DH.SC.2	1359.81363493806	679.906817469029
DH	SC	DH.SC.3	1393.23553095574	696.617765477872
DH	SC	DH.SC.4	1416.1385120412	708.069256020602
DH	SC	DH.SC.5	1410.79754265865	705.398771329326
DH	SC	DH.SC.6	1315.89187456991	657.945937284955
DH	SC	DH.SC.54	1358.9670436167	679.483521808349
DH	SC	DH.SC.8	1389.71667533712	694.858337668561
DH	SC	DH.SC.9	1418.10477436968	709.052387184839
DH	SC	DH.SC.10	1389.71667533712	694.858337668561
DH	SC	DH.SC.11	1387.36889810004	693.684449050021
DH	SC	DH.SC.12	1404.41336936114	702.206684680572
DH	SC	DH.SC.13	1363.97184927051	681.985924635255
DH	SC	DH.SC.14	1345.13147103447	672.565735517237
DH	SC	DH.SC.15	1411.21033795508	705.605168977539
DH	SC	DH.SC.17	1399.36063176766	699.680315883831
DH	SC	DH.SC.18	1427.98758783637	713.993793918187
DH	SC	DH.SC.19	1319.85370628987	659.926853144933
DH	SC	DH.SC.20	1403.80792365563	701.903961827817
DH	SC	DH.SC.21	1369.69308633139	684.846543165696
DH	SC	DH.SC.22	1363.92457924767	681.962289623835
DH	SC	DH.SC.23	1436.42653446934	718.213267234672
DH	SC	DH.SC.24	1381.39640752479	690.698203762393
DH	SC	DH.SC.25	1409.53907575896	704.76953787948
DH	SC	DH.SC.26	1396.95303173293	698.476515866463
DH	SC	DH.SC.27	1419.66047843794	709.830239218968
DH	SC	DH.SC.28	1407.64897405054	703.824487025272
DH	SC	DH.SC.29	1392.69353767797	696.346768838983
DH	SC	DH.SC.30	1407.30967536748	703.654837683741
DH	SC	DH.SC.31	1307.54585591691	653.772927958454
DH	SC	DH.SC.32	1428.04478079618	714.022390398089
DH	SC	DH.SC.33	1379.39575999356	689.697879996781
DH	SC	DH.SC.49	1368.89162265972	684.445811329858
DH	SC	DH.SC.7	1363.33923725147	681.669618625736
DH	SC	DH.SC.56	1359.79003097127	679.895015485637
DH	SC	DH.SC.55	1389.71667533712	694.858337668561
DH	SC	DH.SC.16	1415.90430507288	707.952152536442
DH	SC	DH.SC.36	1357.20442289352	678.602211446758
DH	SC	DH.SC.34	1485.1242053252	742.562102662598
DH	SC	DH.SC.35	1511.23447376827	755.617236884136
DH	SC	DH.SC.51	1489.0676090994	744.533804549699
DH	SC	DH.SC.52	1491.21954510814	745.609772554071
DH	SC	DH.SC.37	1433.06984793405	716.534923967024
DH	SC	DH.SC.38	1494.52484687117	747.262423435586
DH	SC	DH.SC.39	1479.86780104978	739.933900524889
DH	SC	DH.SC.57	1369.96117201628	684.980586008139
DH	SC	DH.SC.40	1474.65538317316	737.327691586579
DH	SC	DH.SC.41	1411.92290607334	705.961453036671
DH	SC	DH.SC.58	1457.95368033669	728.976840168347
DH	SC	DH.SC.42	1367.84539254885	683.922696274426
DH	SC	DH.SC.43	1377.84538794261	688.922693971306
DH	SC	DH.SC.44	1466.87071334198	733.435356670989
DH	SC	DH.SC.45	1462.4373350932	731.218667546597
DH	SC	DH.SC.46	1495.52111494325	747.760557471627
DH	SC	DH.SC.53	1416.92809880739	708.464049403694
DH	SC	DH.SC.47	1434.25025022283	717.125125111417
DH	SC	DH.SC.50	1470.68387284754	735.341936423772
DH	SC	DH.SC.48	1490.90405063409	745.452025317047
DH	SC	DH.SC.1	1491.90011858342	745.950059291708
DH	SC	DH.SC.2	1467.83551174943	733.917755874713
DH	SC	DH.SC.3	1336.60624013023	668.303120065116
DH	SC	DH.SC.4	1340.00079777083	670.000398885416
DH	SC	DH.SC.5	1378.2162905886	689.108145294301
DH	SC	DH.SC.6	1443.18946590089	721.594732950447
DH	SC	DH.SC.54	1440.60138806374	720.300694031871
DH	SC	DH.SC.8	1336.46967589847	668.234837949233
DH	SC	DH.SC.9	1428.88433565337	714.442167826687
DH	SC	DH.SC.10	1493.37852285569	746.689261427847
DH	SC	DH.SC.11	1493.03802351075	746.519011755376
DH	SC	DH.SC.12	1334.63625051727	667.318125258634
DH	SC	DH.SC.13	1366.16731463278	683.083657316392
DH	SC	DH.SC.14	1488.7160070515	744.35800352575
DH	SC	DH.SC.15	1471.12588376249	735.562941881244
DH	SC	DH.SC.17	1392.57838948941	696.289194744704
DH	SC	DH.SC.18	1383.64500341029	691.822501705143
DH	SC	DH.SC.19	1480.270422372	740.135211185998
DH	SC	DH.SC.20	1432.40621019908	716.203105099539
DH	SC	DH.SC.21	1494.28256181811	747.141280909054
DH	SC	DH.SC.22	1379.11968365752	689.55984182876
DH	SC	DH.SC.23	1491.48688239128	745.743441195642
DH	SC	DH.SC.24	1515.91802668981	757.959013344904
DH	SC	DH.SC.25	1369.28165208069	684.640826040345
DH	SC	DH.SC.26	1486.0766642682	743.038332134102
DH	SC	DH.SC.27	1523.6814896327	761.840744816349
DH	SC	DH.SC.28	1489.29427643961	744.647138219803
DH	SC	DH.SC.29	1339.30913310133	669.654566550666
DH	SC	DH.SC.30	1474.62212367665	737.311061838327
DH	SC	DH.SC.31	1439.71748438753	719.858742193764
DH	SC	DH.SC.32	1498.36087505573	749.180437527864
DH	SC	DH.SC.33	1401.92420923385	700.962104616925
DH	SC	DH.SC.49	1499.89743505969	749.948717529844
DH	SC	DH.SC.7	1510.75489763226	755.37744881613
DH	SC	DH.SC.56	1401.70977882885	700.854889414425
DH	SC	DH.SC.55	1383.40220222672	691.701101113359
DH	SC	DH.SC.16	1447.71194835193	723.855974175965
DH	SC	DH.SC.36	1494.13706247553	747.068531237765
DH	SC	DH.SC.34	1520.28903319864	760.144516599319
DH	SC	DH.SC.35	1625.30765620582	812.653828102909
DH	SC	DH.SC.51	1620.19811441339	810.099057206694
DH	SC	DH.SC.52	1597.01829680567	798.509148402837
DH	SC	DH.SC.37	1595.51033496058	797.755167480289
DH	SC	DH.SC.38	1592.23636815584	796.11818407792
DH	SC	DH.SC.39	1550.09069222862	775.04534611431
DH	SC	DH.SC.57	1656.0031232353	828.001561617649
DH	SC	DH.SC.40	1554.56894192861	777.284470964306
DH	SC	DH.SC.41	1598.88073693386	799.440368466928
DH	SC	DH.SC.58	1587.89267446731	793.946337233654
DH	SC	DH.SC.42	1661.58393705021	830.791968525103
DH	SC	DH.SC.43	1639.6296987574	819.814849378698
DH	SC	DH.SC.44	1563.21494696594	781.607473482968
DH	SC	DH.SC.45	1667.40902487033	833.704512435166
DH	SC	DH.SC.46	1625.30765620582	812.653828102909
DH	SC	DH.SC.53	1593.22747220388	796.613736101939
DH	SC	DH.SC.47	1602.89731586373	801.448657931863
DH	SC	DH.SC.50	1614.75131677063	807.375658385314
DH	SC	DH.SC.48	1565.49225729752	782.746128648758
DH	SC	DH.SC.1	1623.0029484892	811.501474244601
DH	SC	DH.SC.2	1687.44930000669	843.724650003344
DH	SC	DH.SC.3	1575.9500324332	787.975016216602
DH	SC	DH.SC.4	1518.53066883284	759.265334416418
DH	SC	DH.SC.5	1532.35022195845	766.175110979226
DH	SC	DH.SC.6	1600.81727698933	800.408638494666
DH	SC	DH.SC.54	1573.83140504393	786.915702521967
DH	SC	DH.SC.8	1594.73425084903	797.367125424516
DH	SC	DH.SC.9	1577.88483172193	788.942415860964
DH	SC	DH.SC.10	1580.94665970419	790.473329852095
DH	SC	DH.SC.11	1635.36229050337	817.681145251685
DH	SC	DH.SC.12	1574.38515282748	787.192576413739
DH	SC	DH.SC.13	1666.56763227175	833.283816135873
DH	SC	DH.SC.14	1594.02517827308	797.012589136542
DH	SC	DH.SC.15	1569.28541442867	784.642707214335
DH	SC	DH.SC.17	1630.52285040613	815.261425203065
DH	SC	DH.SC.18	1628.48177273082	814.24088636541
DH	SC	DH.SC.19	1587.68249587626	793.841247938131
DH	SC	DH.SC.20	1632.54752932942	816.27376466471
DH	SC	DH.SC.21	1629.11728256101	814.558641280505
DH	SC	DH.SC.22	1682.35625195359	841.178125976796
DH	SC	DH.SC.23	1621.62152155243	810.810760776217
DH	SC	DH.SC.24	1601.97263539105	800.986317695524
DH	SC	DH.SC.25	1603.89465186105	801.947325930523
DH	SC	DH.SC.26	1629.02429280561	814.512146402806
DH	SC	DH.SC.27	1612.14788864846	806.073944324231
DH	SC	DH.SC.28	1619.45185840955	809.725929204775
DH	SC	DH.SC.29	1591.98251652712	795.991258263561
DH	SC	DH.SC.30	1582.00568810561	791.002844052805
DH	SC	DH.SC.31	1623.92125341967	811.960626709836
DH	SC	DH.SC.32	1565.25732378584	782.628661892919
DH	SC	DH.SC.33	1639.53267443685	819.766337218424
DH	SC	DH.SC.49	1600.13818475458	800.06909237729
DH	SC	DH.SC.7	1609.37973421774	804.689867108871
DH	SC	DH.SC.56	1580.11137066521	790.055685332603
DH	SC	DH.SC.55	1659.78104650557	829.890523252784
DH	SC	DH.SC.16	1558.55402824714	779.277014123572
DH	SC	DH.SC.36	1640.63302080393	820.316510401966
DH	SC	DH.SC.34	1191.16985225745	595.584926128725
DH	SC	DH.SC.35	1187.3326184291	593.666309214549
DH	SC	DH.SC.51	1188.59517866094	594.297589330468
DH	SC	DH.SC.52	1132.17829583843	566.089147919217
DH	SC	DH.SC.37	1246.22297328114	623.111486640572
DH	SC	DH.SC.38	1227.28458178454	613.642290892271
DH	SC	DH.SC.39	1196.33709029492	598.168545147458
DH	SC	DH.SC.57	1220.27784699328	610.138923496641
DH	SC	DH.SC.40	1200.93559261907	600.467796309537
DH	SC	DH.SC.41	1179.75394613743	589.876973068715
DH	SC	DH.SC.58	1236.55108557414	618.27554278707
DH	SC	DH.SC.42	1254.56925427693	627.284627138466
DH	SC	DH.SC.43	1149.7629919243	574.881495962152
DH	SC	DH.SC.44	1273.19378738831	636.596893694153
DH	SC	DH.SC.45	1196.00876183175	598.004380915874
DH	SC	DH.SC.46	1180.97454625547	590.487273127737
DH	SC	DH.SC.53	1225.69860720298	612.849303601492
DH	SC	DH.SC.47	1254.2235026785	627.11175133925
DH	SC	DH.SC.50	1184.2326184291	592.116309214549
DH	SC	DH.SC.48	1208.34877467514	604.174387337569
DH	SC	DH.SC.1	1177.04083676642	588.520418383212
DH	SC	DH.SC.2	1214.53460177054	607.267300885269
DH	SC	DH.SC.3	1191.06741983277	595.533709916383
DH	SC	DH.SC.4	1175.81915865758	587.909579328791
DH	SC	DH.SC.5	1226.11625304336	613.05812652168
DH	SC	DH.SC.6	1222.9202162468	611.4601081234
DH	SC	DH.SC.54	1199.72015462593	599.860077312963
DH	SC	DH.SC.8	1143.67155621107	571.835778105535
DH	SC	DH.SC.9	1221.19868196357	610.599340981783
DH	SC	DH.SC.10	1134.81577407667	567.407887038337
DH	SC	DH.SC.11	1196.58417382374	598.292086911871
DH	SC	DH.SC.12	1188.74129416146	594.370647080732
DH	SC	DH.SC.13	1194.95368423957	597.476842119784
DH	SC	DH.SC.14	1226.61132166425	613.305660832124
DH	SC	DH.SC.15	1171.24683113084	585.623415565419
DH	SC	DH.SC.17	1177.81615619393	588.908078096966
DH	SC	DH.SC.18	1183.04315687427	591.521578437136
DH	SC	DH.SC.19	1205.66351326629	602.831756633143
DH	SC	DH.SC.20	1192.19546467788	596.097732338938
DH	SC	DH.SC.21	1171.94676013339	585.973380066694
DH	SC	DH.SC.22	1268.20097343192	634.100486715958
DH	SC	DH.SC.23	1184.96150961282	592.480754806409
DH	SC	DH.SC.24	1156.26137260189	578.130686300946
DH	SC	DH.SC.25	1245.50824566331	622.754122831654
DH	SC	DH.SC.26	1192.29752276473	596.148761382363
DH	SC	DH.SC.27	1196.71034373647	598.355171868235
DH	SC	DH.SC.28	1193.57570651765	596.787853258827
DH	SC	DH.SC.29	1272.81299038358	636.40649519179
DH	SC	DH.SC.30	1221.90350882862	610.95175441431
DH	SC	DH.SC.31	1159.28811988017	579.644059940084
DH	SC	DH.SC.32	1211.75762403103	605.878812015515
DH	SC	DH.SC.33	1154.84356333849	577.421781669245
DH	SC	DH.SC.49	1183.01699735157	591.508498675783
DH	SC	DH.SC.7	1267.87932190576	633.939660952882
DH	SC	DH.SC.56	1159.55073562914	579.775367814568
DH	SC	DH.SC.55	1232.64873376969	616.324366884844
DH	SC	DH.SC.16	1247.96279831476	623.981399157379
DH	SC	DH.SC.36	1201.84060612368	600.92030306184
DH	SC	DH.SC.34	1148.8667444449	574.433372222452
DH	SC	DH.SC.35	1193.19156948157	596.595784740787
DH	SC	DH.SC.51	1185.70309282601	592.851546413005
DH	SC	DH.SC.52	1156.28723094102	578.143615470508
DH	SC	DH.SC.37	1198.1077902261	599.053895113048
DH	SC	DH.SC.38	1182.03006692693	591.015033463464
DH	SC	DH.SC.39	1216.52746072985	608.263730364926
DH	SC	DH.SC.57	1230.72477734968	615.36238867484
DH	SC	DH.SC.40	1254.19994696022	627.09997348011
DH	SC	DH.SC.41	1183.78642959331	591.893214796653
DH	SC	DH.SC.58	1164.37122839261	582.185614196306
DH	SC	DH.SC.42	1160.81451049161	580.407255245803
DH	SC	DH.SC.43	1222.51903083307	611.259515416534
DH	SC	DH.SC.44	1156.55798855051	578.278994275254
DH	SC	DH.SC.45	1148.06575974032	574.032879870159
DH	SC	DH.SC.46	1194.87977797075	597.439888985373
DH	SC	DH.SC.53	1181.04025945085	590.520129725425
DH	SC	DH.SC.47	1152.11511333894	576.057556669469
DH	SC	DH.SC.50	1166.63804094576	583.319020472879
DH	SC	DH.SC.48	1244.14551730549	622.072758652746
DH	SC	DH.SC.1	1204.88536867002	602.442684335009
DH	SC	DH.SC.2	1150.04471651928	575.022358259639
DH	SC	DH.SC.3	1243.31543410252	621.65771705126
DH	SC	DH.SC.4	1204.80743015663	602.403715078315
DH	SC	DH.SC.5	1121.5414330099	560.770716504952
DH	SC	DH.SC.6	1157.51135333835	578.755676669173
DH	SC	DH.SC.54	1173.0220939219	586.51104696095
DH	SC	DH.SC.8	1170.24565663457	585.122828317287
DH	SC	DH.SC.9	1244.89343410252	622.44671705126
DH	SC	DH.SC.10	1170.24565663457	585.122828317287
DH	SC	DH.SC.11	1186.97278887745	593.486394438723
DH	SC	DH.SC.12	1224.9142182994	612.457109149701
DH	SC	DH.SC.13	1166.80273937548	583.40136968774
DH	SC	DH.SC.14	1166.02354142189	583.011770710947
DH	SC	DH.SC.15	1237.62490473559	618.812452367797
DH	SC	DH.SC.17	1224.05735493116	612.028677465582
DH	SC	DH.SC.18	1175.38679571131	587.693397855654
DH	SC	DH.SC.19	1152.6560193026	576.328009651302
DH	SC	DH.SC.20	1184.3464241148	592.1732120574
DH	SC	DH.SC.21	1281.03599532884	640.51799766442
DH	SC	DH.SC.22	1138.57889334589	569.289446672946
DH	SC	DH.SC.23	1160.1493666974	580.074683348702
DH	SC	DH.SC.24	1216.25048952306	608.125244761529
DH	SC	DH.SC.25	1187.37058261399	593.685291306997
DH	SC	DH.SC.26	1163.92639462592	581.96319731296
DH	SC	DH.SC.27	1186.6481424849	593.324071242449
DH	SC	DH.SC.28	1181.00514168377	590.502570841887
DH	SC	DH.SC.29	1175.39406903055	587.697034515274
DH	SC	DH.SC.30	1186.09643170795	593.048215853976
DH	SC	DH.SC.31	1163.13213941275	581.566069706373
DH	SC	DH.SC.32	1149.17546535469	574.587732677345
DH	SC	DH.SC.33	1190.59895872345	595.299479361723
DH	SC	DH.SC.49	1169.60582017981	584.802910089906
DH	SC	DH.SC.7	1170.34308264722	585.171541323611
DH	SC	DH.SC.56	1168.79184307995	584.395921539974
DH	SC	DH.SC.55	1149.96082578947	574.980412894737
DH	SC	DH.SC.16	1177.23916081394	588.619580406968
DH	SC	DH.SC.36	1247.63408097662	623.81704048831
DH	SF	DH.SF.6	2922.13337603049	1461.06668801524
DH	SF	DH.SF.1	2968.71379649911	1484.35689824956
DH	SF	DH.SF.2	2995.14740162323	1497.57370081161
DH	SF	DH.SF.3	2930.86373526413	1465.43186763207
DH	SF	DH.SF.4	2854.66929149886	1427.33464574943
DH	SF	DH.SF.5	2887.68275891855	1443.84137945927
DH	SF	DH.SF.7	2847.96510622307	1423.98255311153
DH	SF	DH.SF.8	2969.14336980486	1484.57168490243
DH	SF	DH.SF.11	3042.88526432537	1521.44263216269
DH	SF	DH.SF.14	2882.38935155509	1441.19467577754
DH	SF	DH.SF.15	2973.37966515345	1486.68983257672
DH	SF	DH.SF.18	2851.9652937705	1425.98264688525
DH	SF	DH.SF.19	2858.67768003697	1429.33884001849
DH	SF	DH.SF.21	2942.58732050017	1471.29366025008
DH	SF	DH.SF.40	2804.08369099983	1402.04184549991
DH	SF	DH.SF.48	2903.54520796409	1451.77260398204
DH	SF	DH.SF.50	2932.95980502844	1466.47990251422
DH	SF	DH.SF.53	2903.7478846442	1451.8739423221
DH	SF	DH.SF.66	2851.92495672876	1425.96247836438
DH	SF	DH.SF.67	2846.31871681655	1423.15935840828
DH	SF	DH.SF.68	2871.65876152649	1435.82938076325
DH	SF	DH.SF.69	3024.98549072176	1512.49274536088
DH	SF	DH.SF.9	2867.99828047628	1433.99914023814
DH	SF	DH.SF.10	2858.30728489298	1429.15364244649
DH	SF	DH.SF.12	2970.11426513181	1485.0571325659
DH	SF	DH.SF.13	2897.81889832077	1448.90944916038
DH	SF	DH.SF.16	2837.79748389377	1418.89874194688
DH	SF	DH.SF.17	2969.24219776898	1484.62109888449
DH	SF	DH.SF.20	2914.4608264418	1457.2304132209
DH	SF	DH.SF.22	2862.22145459313	1431.11072729656
DH	SF	DH.SF.24	2840.75646665783	1420.37823332892
DH	SF	DH.SF.25	2855.90851902786	1427.95425951393
DH	SF	DH.SF.26	2970.23497228626	1485.11748614313
DH	SF	DH.SF.27	3019.94772492655	1509.97386246328
DH	SF	DH.SF.28	2824.22939557224	1412.11469778612
DH	SF	DH.SF.29	2873.66509941104	1436.83254970552
DH	SF	DH.SF.30	2963.19962736918	1481.59981368459
DH	SF	DH.SF.31	2758.07163880824	1379.03581940412
DH	SF	DH.SF.32	2813.57801357157	1406.78900678579
DH	SF	DH.SF.33	2831.76081856475	1415.88040928237
DH	SF	DH.SF.34	2738.69925615568	1369.34962807784
DH	SF	DH.SF.35	2786.72808634282	1393.36404317141
DH	SF	DH.SF.36	2830.46534806016	1415.23267403008
DH	SF	DH.SF.37	2873.38096821464	1436.69048410732
DH	SF	DH.SF.38	2885.54251897641	1442.7712594882
DH	SF	DH.SF.39	2800.98305590147	1400.49152795074
DH	SF	DH.SF.41	2900.59036729738	1450.29518364869
DH	SF	DH.SF.42	2888.96033218836	1444.48016609418
DH	SF	DH.SF.44	3072.04317630009	1536.02158815005
DH	SF	DH.SF.45	3060.08041055734	1530.04020527867
DH	SF	DH.SF.46	2891.0722930284	1445.5361465142
DH	SF	DH.SF.47	2849.18548066078	1424.59274033039
DH	SF	DH.SF.49	2737.87883915396	1368.93941957698
DH	SF	DH.SF.51	2942.94244093159	1471.4712204658
DH	SF	DH.SF.52	2941.24508689957	1470.62254344979
DH	SF	DH.SF.54	2991.56322683832	1495.78161341916
DH	SF	DH.SF.55	2785.27809307525	1392.63904653762
DH	SF	DH.SF.56	2886.73606141819	1443.3680307091
DH	SF	DH.SF.57	2928.93421662956	1464.46710831478
DH	SF	DH.SF.58	2852.33523284639	1426.16761642319
DH	SF	DH.SF.59	2805.54383650097	1402.77191825048
DH	SF	DH.SF.60	2932.38323738965	1466.19161869483
DH	SF	DH.SF.61	2876.59005093963	1438.29502546982
DH	SF	DH.SF.62	2848.57673493758	1424.28836746879
DH	SF	DH.SF.63	2820.33136710089	1410.16568355045
DH	SF	DH.SF.64	2927.14095855948	1463.57047927974
DH	SF	DH.SF.65	2984.84365707106	1492.42182853553
DH	SF	DH.SF.23	2925.6517226528	1462.8258613264
DH	SF	DH.SF.43	2801.64890778783	1400.82445389391
DH	SF	DH.SF.6	2076.96940490512	1038.48470245256
DH	SF	DH.SF.1	1949.20866569781	974.604332848907
DH	SF	DH.SF.2	2129.66230680975	1064.83115340487
DH	SF	DH.SF.3	2087.79953230073	1043.89976615036
DH	SF	DH.SF.4	2038.44664480821	1019.2233224041
DH	SF	DH.SF.5	2068.04272867744	1034.02136433872
DH	SF	DH.SF.7	2101.87948979332	1050.93974489666
DH	SF	DH.SF.8	1975.03223043221	987.516115216106
DH	SF	DH.SF.11	2061.30318965798	1030.65159482899
DH	SF	DH.SF.14	1969.75987517598	984.87993758799
DH	SF	DH.SF.15	2046.73983683218	1023.36991841609
DH	SF	DH.SF.18	2035.27314919531	1017.63657459765
DH	SF	DH.SF.19	2076.39906931092	1038.19953465546
DH	SF	DH.SF.21	2047.80663856452	1023.90331928226
DH	SF	DH.SF.40	1998.13512660754	999.067563303771
DH	SF	DH.SF.48	2122.12368838199	1061.061844191
DH	SF	DH.SF.50	2069.0175144586	1034.5087572293
DH	SF	DH.SF.53	2040.14681894717	1020.07340947358
DH	SF	DH.SF.66	2111.65274802703	1055.82637401352
DH	SF	DH.SF.67	2087.2694042438	1043.6347021219
DH	SF	DH.SF.68	2055.02723811565	1027.51361905782
DH	SF	DH.SF.69	2048.77479319038	1024.38739659519
DH	SF	DH.SF.9	2055.54131845015	1027.77065922508
DH	SF	DH.SF.10	2018.92548604302	1009.46274302151
DH	SF	DH.SF.12	2034.75533359401	1017.377666797
DH	SF	DH.SF.13	2087.87587406692	1043.93793703346
DH	SF	DH.SF.16	2016.90380353017	1008.45190176509
DH	SF	DH.SF.17	2042.1395811605	1021.06979058025
DH	SF	DH.SF.20	1940.59774131489	970.298870657447
DH	SF	DH.SF.22	2076.69164327632	1038.34582163816
DH	SF	DH.SF.24	2019.62936879715	1009.81468439858
DH	SF	DH.SF.25	2027.51553932083	1013.75776966041
DH	SF	DH.SF.26	2079.80886860648	1039.90443430324
DH	SF	DH.SF.27	2067.71711583063	1033.85855791531
DH	SF	DH.SF.28	2011.27940267209	1005.63970133605
DH	SF	DH.SF.29	2037.47407063596	1018.73703531798
DH	SF	DH.SF.30	1972.89618334635	986.448091673174
DH	SF	DH.SF.31	2032.7703321902	1016.3851660951
DH	SF	DH.SF.32	2138.56525219486	1069.28262609743
DH	SF	DH.SF.33	2089.61466223468	1044.80733111734
DH	SF	DH.SF.34	2028.99629172175	1014.49814586087
DH	SF	DH.SF.35	2156.31558892523	1078.15779446261
DH	SF	DH.SF.36	1944.80371304631	972.401856523154
DH	SF	DH.SF.37	2077.74602809487	1038.87301404743
DH	SF	DH.SF.38	2080.55175573882	1040.27587786941
DH	SF	DH.SF.39	2079.78841551223	1039.89420775611
DH	SF	DH.SF.41	2045.58142948113	1022.79071474057
DH	SF	DH.SF.42	2045.34876366702	1022.67438183351
DH	SF	DH.SF.44	2022.02796300061	1011.0139815003
DH	SF	DH.SF.45	1937.578563412	968.789281706001
DH	SF	DH.SF.46	2020.86483396325	1010.43241698162
DH	SF	DH.SF.47	1995.22063004468	997.610315022338
DH	SF	DH.SF.49	2014.16014565991	1007.08007282996
DH	SF	DH.SF.51	2049.99897220562	1024.99948610281
DH	SF	DH.SF.52	2066.72511823493	1033.36255911746
DH	SF	DH.SF.54	2046.45180653515	1023.22590326757
DH	SF	DH.SF.55	2116.22594821799	1058.11297410899
DH	SF	DH.SF.56	2116.5982869665	1058.29914348325
DH	SF	DH.SF.57	2103.01875151749	1051.50937575875
DH	SF	DH.SF.58	2060.19786856763	1030.09893428382
DH	SF	DH.SF.59	2122.03200800731	1061.01600400366
DH	SF	DH.SF.60	2007.54771731758	1003.77385865879
DH	SF	DH.SF.61	2103.6834677474	1051.8417338737
DH	SF	DH.SF.62	1995.05299652424	997.526498262118
DH	SF	DH.SF.63	2022.19651510094	1011.09825755047
DH	SF	DH.SF.64	2113.59377226493	1056.79688613247
DH	SF	DH.SF.65	2041.66244027611	1020.83122013806
DH	SF	DH.SF.23	2055.34213004105	1027.67106502052
DH	SF	DH.SF.43	2015.97325453007	1007.98662726503
DH	SF	DH.SF.6	1947.4597221974	973.729861098699
DH	SF	DH.SF.1	1873.93748569461	936.968742847304
DH	SF	DH.SF.2	1955.7676347216	977.883817360802
DH	SF	DH.SF.3	1915.94491047574	957.972455237869
DH	SF	DH.SF.4	1990.0542556853	995.02712784265
DH	SF	DH.SF.5	1875.78165974269	937.890829871344
DH	SF	DH.SF.7	1845.57404900342	922.787024501709
DH	SF	DH.SF.8	1992.06868482597	996.034342412986
DH	SF	DH.SF.11	1916.00723731537	958.003618657687
DH	SF	DH.SF.14	1939.9243512265	969.962175613251
DH	SF	DH.SF.15	1934.29204029662	967.146020148309
DH	SF	DH.SF.18	1931.7632402493	965.881620124652
DH	SF	DH.SF.19	1866.1844514179	933.09222570895
DH	SF	DH.SF.21	1918.96491333959	959.482456669795
DH	SF	DH.SF.40	1881.51747768759	940.758738843795
DH	SF	DH.SF.48	1916.36153300672	958.180766503361
DH	SF	DH.SF.50	1934.82462854587	967.412314272933
DH	SF	DH.SF.53	1947.05867515199	973.529337575996
DH	SF	DH.SF.66	1861.60940969781	930.804704848905
DH	SF	DH.SF.67	1903.22429716866	951.612148584328
DH	SF	DH.SF.68	1924.83083026964	962.41541513482
DH	SF	DH.SF.69	1875.56002947325	937.780014736627
DH	SF	DH.SF.9	1855.60582732978	927.802913664889
DH	SF	DH.SF.10	1880.40695317275	940.203476586374
DH	SF	DH.SF.12	1925.94887780405	962.974438902026
DH	SF	DH.SF.13	1923.57497523011	961.787487615056
DH	SF	DH.SF.16	1902.72755506336	951.363777531681
DH	SF	DH.SF.17	1880.50584133439	940.252920667194
DH	SF	DH.SF.20	1878.94361822652	939.471809113259
DH	SF	DH.SF.22	1858.9183993868	929.459199693402
DH	SF	DH.SF.24	1883.79469010618	941.89734505309
DH	SF	DH.SF.25	2013.56728960677	1006.78364480338
DH	SF	DH.SF.26	1900.94310994091	950.471554970456
DH	SF	DH.SF.27	1924.37892462862	962.189462314309
DH	SF	DH.SF.28	1866.959091715	933.479545857498
DH	SF	DH.SF.29	1879.68546977344	939.842734886721
DH	SF	DH.SF.30	1808.15229960958	904.07614980479
DH	SF	DH.SF.31	1952.99214213866	976.49607106933
DH	SF	DH.SF.32	1859.83383332398	929.916916661988
DH	SF	DH.SF.33	1962.23608941596	981.11804470798
DH	SF	DH.SF.34	1900.31897657864	950.15948828932
DH	SF	DH.SF.35	1818.53696695909	909.268483479546
DH	SF	DH.SF.36	1946.41754937234	973.208774686169
DH	SF	DH.SF.37	1934.41442168453	967.207210842263
DH	SF	DH.SF.38	1891.17482080756	945.58741040378
DH	SF	DH.SF.39	1931.59048803131	965.795244015656
DH	SF	DH.SF.41	1814.54313798792	907.271568993961
DH	SF	DH.SF.42	1890.18009842204	945.090049211022
DH	SF	DH.SF.44	1908.17068229733	954.085341148665
DH	SF	DH.SF.45	1844.41711256573	922.208556282864
DH	SF	DH.SF.46	1884.99640485952	942.498202429762
